claim_total,claim_line_sum,avg_line_amount,claims_last_30d,claims_last_90d,days_since_last_claim,claim_duration_days,departure_hour,departure_weekday,distance_user_vs_calc_pct,actual_mileage_vs_calc_pct,gps_variance_km,gps_variance_pct,gps_status,documents_submitted
456.26,430.49,135.82,2,2,39,1,13,0,-0.0692,-0.1022,10.8,0.0221,1,1
661.85,587.32,210.54,1,3,13,2,11,5,0.2843,0.3531,0.0,0.1217,1,1
1307.89,1337.44,247.57,1,3,38,2,15,0,0.1179,0.1171,10.07,0.2087,2,1
990.31,916.85,176.92,0,2,22,2,16,0,0.2184,0.3095,3.62,0.0934,1,1
695.14,730.93,170.11,4,5,36,3,16,5,-0.0507,-0.0813,0.0,0.1284,1,0
111.96,111.22,52.92,0,2,21,1,20,1,0.0015,0.0045,2.76,0.0166,1,1
62.97,63.73,61.23,0,5,11,3,12,2,0.0923,0.1113,13.13,0.048,1,1
419.46,412.79,212.95,0,5,41,2,8,6,0.0656,0.1518,0.0,0.066,1,1
303.94,291.01,94.77,2,3,12,1,7,6,-0.0163,0.0256,8.12,0.2177,2,1
61.0,56.37,56.8,2,5,44,3,10,3,0.0535,0.0155,0.0,0.1647,2,1
93.46,97.79,18.03,3,4,29,1,15,1,0.0645,0.0387,0.0,0.1049,1,1
849.96,808.1,178.11,1,6,19,1,10,1,-0.0489,-0.0436,18.26,0.0838,1,1
344.23,314.09,99.53,2,4,35,1,17,3,-0.017,-0.0337,3.97,0.1059,1,1
862.95,769.99,195.46,2,6,11,3,13,4,-0.0585,-0.0612,0.0,0.1155,1,1
192.28,168.25,43.83,2,2,41,5,8,0,0.2351,0.2787,7.52,0.1595,2,1
142.13,127.81,41.01,2,4,18,2,16,3,-0.083,-0.0634,1.7,0.032,1,1
511.03,486.65,104.81,1,6,57,4,7,4,0.0594,-0.0654,9.67,0.1211,1,0
394.43,414.71,86.33,2,6,17,2,8,5,-0.1423,-0.0742,4.41,0.1508,2,1
530.55,528.45,142.48,2,2,0,2,14,6,0.2597,0.2587,0.0,0.0652,1,1
59.35,60.14,11.81,1,3,25,4,20,4,-0.0326,-0.0291,16.86,0.046,1,1
215.31,194.48,102.1,3,7,22,1,6,6,0.1806,0.2526,3.44,0.0864,1,1
409.13,385.81,179.48,0,0,25,4,12,0,-0.0544,-0.0762,2.78,0.1169,1,1
216.21,199.18,46.53,0,4,42,2,5,1,0.1834,0.2223,8.89,0.1339,1,1
338.23,335.56,61.97,1,5,22,3,10,3,0.0334,0.0202,20.39,0.1777,2,1
53.44,54.92,19.67,1,3,36,2,8,0,0.038,0.02,5.15,0.098,1,1
1135.96,1063.33,212.68,0,5,0,2,6,6,0.22,0.1372,4.18,0.0762,1,1
227.2,223.25,215.12,0,5,32,4,12,5,0.1295,0.1372,0.0,0.092,1,1
1346.55,1277.45,248.94,3,6,22,3,11,1,-0.0165,-0.0993,11.81,0.0018,1,1
236.57,224.5,69.08,1,1,0,1,9,4,0.1278,0.2071,4.68,0.1396,1,1
481.74,432.76,108.11,2,4,28,4,5,5,0.0725,0.0635,3.42,0.0877,1,1
912.91,950.78,144.83,1,3,16,2,17,6,0.2587,0.1821,10.14,0.1001,1,1
341.45,315.5,168.31,2,7,50,4,12,3,0.0214,0.0013,7.59,0.1972,2,0
209.48,216.62,197.39,0,1,30,2,12,1,0.1099,0.1427,3.05,0.0958,1,1
699.21,660.65,227.99,2,2,9,1,7,1,-0.1157,-0.0782,4.5,0.2019,2,0
398.92,402.39,188.36,2,7,0,4,19,2,-0.0351,0.0676,5.1,0.1482,1,1
748.6,668.94,176.42,2,7,57,2,11,3,0.0544,-0.0113,2.44,0.0962,1,1
432.19,403.94,125.08,0,0,34,3,11,6,0.0093,0.0509,6.64,0.1102,1,1
220.48,225.07,226.53,0,2,43,2,18,5,0.0148,-0.0408,7.81,0.0903,1,1
213.78,221.39,69.68,0,4,17,3,8,4,0.2601,0.1963,0.73,0.0161,1,1
1289.98,1177.68,199.37,2,4,17,3,5,2,0.1536,0.2131,4.33,0.0725,1,1
1205.38,1099.13,203.05,2,6,48,3,5,5,0.1592,0.1136,1.01,0.1024,1,0
259.05,252.44,119.49,2,7,17,2,12,5,-0.0132,-0.0164,1.24,0.0095,1,1
188.35,172.16,169.55,1,4,42,3,14,4,-0.037,0.0168,0.91,0.1721,2,1
192.37,175.59,27.8,0,5,15,1,6,5,-0.1068,-0.1573,10.47,0.1914,2,0
251.51,253.66,249.63,2,2,20,3,18,6,-0.0163,-0.0148,0.0,0.1227,1,1
251.94,220.83,115.11,0,0,0,2,10,6,-0.0595,-0.1667,0.0,0.0353,1,1
226.86,220.15,56.55,1,2,21,1,16,0,-0.1312,-0.1082,2.74,0.1062,1,1
360.82,378.46,57.61,3,6,29,3,15,2,0.0583,0.0241,16.38,0.1406,1,1
1552.07,1447.08,226.93,1,1,40,3,13,6,0.0008,-0.0428,1.4,0.0476,1,1
1261.52,1325.07,234.4,0,4,23,2,5,5,0.2517,0.192,10.93,0.0551,1,1
125.72,117.18,19.84,2,4,42,3,5,0,-0.0083,0.0116,6.05,0.1951,2,1
160.09,157.07,53.57,3,5,45,2,11,1,-0.0625,-0.0402,2.25,0.1117,1,1
431.43,425.42,70.01,0,5,22,1,16,1,-0.0284,-0.0458,6.09,0.0729,1,1
147.64,130.28,68.96,1,4,21,2,5,4,-0.1155,-0.2133,7.67,0.2124,2,1
200.77,208.16,198.15,3,4,26,2,6,0,-0.117,-0.1799,5.24,0.1034,1,1
879.77,856.24,186.52,1,6,27,3,20,6,0.0633,0.0195,2.57,0.1032,1,1
102.73,91.98,29.15,1,2,18,2,8,0,-0.051,-0.14,1.17,0.1334,1,1
1212.03,1261.05,233.0,1,1,34,3,20,2,0.1085,0.0931,0.0,0.0613,1,1
175.24,175.52,46.06,1,3,24,2,20,4,-0.0623,-0.0143,4.75,0.0715,1,0
765.53,688.49,232.37,3,7,7,2,18,0,0.2001,0.271,0.0,0.0347,1,0
388.02,369.09,119.79,1,4,0,1,5,6,0.1138,0.1875,12.45,0.0749,1,1
222.76,195.95,41.42,0,1,39,3,18,2,0.1857,0.1376,10.31,0.0477,1,1
521.34,462.09,227.08,0,0,51,2,6,6,0.0415,0.0541,8.07,0.0213,1,1
334.64,296.95,46.99,0,0,4,1,7,1,0.1791,0.1946,4.1,0.1802,2,1
760.71,768.81,178.27,1,3,25,3,12,5,-0.1865,-0.2679,4.32,0.1053,1,0
55.54,49.1,16.82,0,3,5,1,11,1,0.2023,0.1952,4.12,0.0219,1,1
367.03,336.27,159.36,3,8,19,2,10,1,-0.0764,0.0092,5.23,0.2527,2,1
436.05,389.84,130.1,1,5,20,3,9,4,-0.1127,-0.1435,0.87,0.1261,1,1
527.72,518.91,108.82,1,1,13,2,11,3,0.0968,0.1661,14.42,0.0518,1,0
210.75,211.45,211.25,1,6,33,1,6,5,-0.0911,-0.04,1.04,0.1034,1,1
997.15,916.76,242.52,2,3,37,1,16,5,0.0926,0.0965,5.65,0.1147,1,1
1401.05,1233.98,242.11,0,3,18,4,10,0,0.2194,0.1508,12.63,0.0296,1,0
1230.75,1087.06,195.51,3,6,0,2,15,2,0.0978,0.0778,14.79,0.2076,2,0
649.73,575.11,106.87,1,5,29,1,12,0,-0.0713,-0.0505,0.0,0.032,1,1
1203.47,1060.75,189.12,1,2,51,2,20,2,0.0224,0.0014,2.72,0.1392,1,1
639.04,603.5,103.37,0,1,38,1,18,0,0.209,0.209,0.0,0.1042,1,1
190.49,188.21,90.05,2,7,43,1,7,6,0.1781,0.2681,8.33,0.0287,1,0
667.92,613.12,115.39,0,4,32,3,8,1,0.0232,0.0229,11.98,0.1925,2,1
929.36,926.94,213.35,1,3,44,1,17,6,0.0424,0.0278,0.13,0.1783,2,1
1117.04,1019.44,174.86,0,3,39,2,18,5,0.0172,-0.0137,4.2,0.0477,1,1
83.93,81.85,12.46,1,2,0,3,15,6,-0.1292,-0.1668,6.52,0.1275,1,1
450.41,394.87,185.09,1,6,11,1,17,1,0.015,0.0144,2.63,0.1335,1,1
142.15,128.0,140.07,0,4,0,3,20,5,0.0361,0.0635,2.46,0.0154,1,1
738.3,681.29,160.93,1,6,46,3,9,5,0.0008,-0.004,8.34,0.0583,1,1
140.75,143.01,148.97,1,4,31,1,16,3,0.1371,0.1754,0.0,0.0326,1,1
432.95,403.66,74.69,2,4,16,3,13,2,0.123,0.0918,3.73,0.0313,1,1
440.41,451.63,97.7,0,3,20,2,10,1,-0.022,0.0059,1.93,0.0344,1,1
361.15,341.23,177.27,0,5,0,1,17,2,0.3394,0.3593,2.66,0.0814,1,0
527.94,493.97,134.34,2,3,31,3,13,4,-0.0373,-0.0751,16.95,0.0436,1,1
221.54,214.31,38.49,0,3,54,1,16,0,0.0611,0.0358,1.72,0.0669,1,1
348.85,353.28,64.9,3,4,0,2,19,5,-0.1112,-0.1564,0.0,0.1505,2,1
523.41,513.79,94.28,1,4,28,1,9,0,0.1598,0.161,7.9,0.0199,1,1
535.87,500.16,128.39,0,4,39,2,10,4,0.0353,0.1238,7.68,0.0308,1,1
100.48,88.94,23.53,1,5,32,4,12,2,-0.2146,-0.268,0.0,0.0074,1,0
267.97,243.2,41.61,0,3,11,2,18,2,0.0321,0.006,0.0,0.0801,1,1
464.3,422.0,108.75,0,1,17,1,9,3,-0.1371,-0.1192,1.14,0.0145,1,1
52.42,51.12,16.07,2,4,0,1,5,3,0.2137,0.3261,0.0,0.1895,2,1
292.5,266.39,96.27,1,4,33,3,10,2,0.1286,0.1485,8.02,0.1659,2,1
74.21,69.59,24.95,0,5,45,2,20,1,0.1561,0.263,6.89,0.0077,1,0
879.94,849.25,150.6,0,0,25,2,6,1,-0.0724,-0.0161,0.0,0.0148,1,1
628.17,602.75,219.79,0,4,59,4,10,1,0.0557,0.1347,20.22,0.0094,1,1
778.35,742.4,175.54,2,3,33,1,18,3,-0.043,0.0733,1.65,0.0241,1,1
787.44,735.49,234.99,2,2,0,3,11,3,0.1433,0.1256,2.93,0.1803,2,1
166.04,161.58,77.34,1,1,10,3,12,0,-0.1088,-0.1036,4.72,0.165,2,1
1546.46,1419.6,247.48,1,4,9,1,20,3,0.1814,0.2801,0.0,0.0114,1,1
354.7,315.97,78.65,1,2,0,3,10,5,0.2163,0.2301,6.08,0.1672,2,1
556.12,574.77,192.75,1,4,47,2,14,3,0.1147,0.1724,5.93,0.0967,1,1
582.43,593.75,183.94,0,4,14,2,12,2,0.0905,0.1675,1.43,0.0287,1,1
1037.39,948.34,240.24,1,3,35,1,8,5,0.1408,0.0476,4.92,0.094,1,0
577.39,510.44,132.66,0,3,7,3,13,1,-0.0671,-0.1476,3.63,0.1134,1,1
119.89,111.93,106.88,0,1,28,1,5,3,0.1028,0.0858,2.73,0.1109,1,1
714.09,680.77,225.14,2,4,12,1,8,5,0.2526,0.2679,0.0,0.1236,1,1
681.65,675.12,208.81,0,4,25,1,14,3,0.3108,0.2787,0.0,0.0344,1,1
455.91,409.09,74.51,0,2,26,3,20,1,0.2463,0.1897,0.0,0.0369,1,1
534.7,533.0,173.45,0,1,22,2,9,0,0.1237,0.0937,8.05,0.0971,1,1
427.27,392.6,185.56,0,0,18,2,10,2,-0.2224,-0.1341,0.0,0.1428,1,0
83.52,86.45,23.92,3,5,2,4,18,0,-0.0135,0.0668,2.12,0.1333,1,1
345.22,360.55,183.17,1,1,78,1,8,6,0.2084,0.2708,4.17,0.128,1,1
424.44,380.81,60.69,1,1,37,3,15,5,-0.2011,-0.1228,0.0,0.0478,1,1
1037.62,944.91,226.13,1,3,26,1,20,3,0.2543,0.3393,0.36,0.0088,1,1
379.67,357.06,68.04,0,0,44,4,13,3,-0.0564,-0.111,0.0,0.061,1,0
689.32,614.34,123.62,0,4,33,2,16,2,-0.1751,-0.1243,3.34,0.0898,1,1
241.24,241.73,227.34,2,2,20,1,5,0,-0.0049,-0.0167,0.0,0.1526,2,1
185.06,190.35,90.27,1,5,39,2,7,3,-0.3091,-0.2954,0.0,0.22,2,1
222.47,212.35,64.35,0,1,23,1,10,0,0.045,0.0366,4.66,0.0977,1,0
67.73,66.12,68.79,1,3,2,2,9,4,0.2467,0.2865,0.0,0.0305,1,1
143.25,134.38,74.55,4,7,28,1,14,0,0.0168,0.0213,8.73,0.1559,2,1
430.34,392.61,192.94,0,1,44,3,20,4,0.028,0.126,13.78,0.062,1,1
198.47,177.21,188.11,1,4,60,1,16,1,-0.0626,-0.0706,0.0,0.1512,2,1
654.91,638.51,116.43,2,2,7,4,16,5,0.0704,0.0857,17.67,0.1908,2,1
48.08,47.72,51.21,0,4,6,2,20,2,0.1691,0.1969,0.0,0.071,1,1
657.67,645.46,133.19,0,4,31,1,20,2,-0.0806,-0.119,0.17,0.0521,1,1
253.03,241.51,241.9,1,6,24,1,5,4,-0.0364,-0.0023,4.58,0.0715,1,1
202.71,191.57,64.43,2,4,27,3,19,2,0.0647,0.0293,10.12,0.0968,1,1
362.81,337.64,180.86,0,1,49,1,15,6,-0.0588,-0.0873,6.59,0.1432,1,1
781.68,767.26,140.64,3,6,20,3,17,2,0.0784,0.0101,2.28,0.0179,1,1
425.25,437.43,235.38,2,7,23,1,15,4,-0.0664,-0.0802,2.69,0.0435,1,1
404.52,353.44,189.17,0,0,31,2,20,5,0.0603,0.0936,5.57,0.1806,2,1
1051.82,953.93,177.81,1,5,36,5,12,4,0.0508,0.0551,7.65,0.179,2,0
524.29,481.57,232.94,3,5,44,2,14,5,0.205,0.2067,0.0,0.0338,1,1
1243.79,1141.89,184.8,1,3,52,2,7,5,0.1159,0.1255,1.86,0.0659,1,1
432.58,424.97,154.69,0,5,35,1,19,4,-0.0164,-0.062,0.0,0.0285,1,1
1378.58,1342.06,245.61,0,2,3,1,11,4,0.0854,-0.0014,4.9,0.0926,1,1
869.41,887.44,231.07,1,5,6,1,7,5,0.0714,0.0852,4.4,0.0973,1,1
731.58,699.55,177.48,0,5,20,1,6,1,0.0253,0.0178,2.6,0.0151,1,1
625.7,627.4,203.41,2,4,71,4,20,4,-0.1764,-0.1981,2.54,0.0976,1,0
845.89,879.65,233.9,3,8,39,2,12,1,0.1459,0.1373,0.0,0.0931,1,1
205.84,186.68,186.75,0,0,17,2,7,4,0.1028,0.1202,1.81,0.1202,1,1
896.8,844.57,171.93,2,6,32,2,5,0,-0.1006,0.0213,8.06,0.0718,1,1
165.65,148.82,50.8,2,7,1,1,18,2,0.1455,0.1614,0.0,0.0743,1,1
746.84,714.87,152.83,1,1,0,1,19,2,-0.0264,-0.0775,8.82,0.0503,1,1
258.39,240.92,66.73,3,5,1,2,9,5,-0.066,-0.0611,12.19,0.0071,1,1
455.6,455.43,97.95,1,6,43,3,14,1,-0.0137,0.0528,1.24,0.0516,1,1
644.11,617.57,120.73,2,2,33,1,15,4,0.2919,0.2578,15.15,0.0063,1,1
197.31,205.33,97.09,3,4,8,3,6,6,0.1426,0.1273,0.0,0.058,1,1
1154.81,1103.5,181.84,0,0,20,2,12,0,-0.0366,-0.1599,0.0,0.0835,1,1
167.52,159.81,165.89,1,3,38,3,14,6,0.0922,0.0639,0.0,0.1032,1,1
245.81,224.12,72.49,1,1,25,1,17,3,0.1899,0.2023,0.3,0.0475,1,1
635.04,620.05,191.57,0,3,43,2,6,0,0.0508,0.0327,7.77,0.0765,1,1
1101.93,1063.16,168.16,1,1,42,4,11,3,0.0876,0.1331,4.41,0.05,1,1
274.39,273.17,148.06,1,4,5,1,6,6,0.1675,0.0665,0.0,0.1849,2,1
521.44,454.68,225.95,3,8,53,1,7,5,0.0175,-0.0206,11.71,0.0943,1,1
422.31,437.67,212.97,0,2,44,3,8,4,-0.0595,-0.101,0.86,0.0571,1,1
23.04,21.77,10.01,0,5,30,4,18,2,-0.062,-0.1039,0.0,0.0433,1,1
107.24,95.72,31.12,1,4,43,1,11,1,0.216,0.2755,0.23,0.0991,1,1
158.96,138.55,134.56,0,3,0,2,16,2,-0.1277,-0.1491,4.98,0.1686,2,1
61.87,58.29,64.18,1,6,1,2,18,4,0.0243,0.0158,2.24,0.0191,1,1
183.2,190.38,60.81,0,4,28,3,18,6,-0.0999,-0.0509,0.0,0.0225,1,0
841.11,879.86,139.95,0,3,24,3,18,3,0.2294,0.2001,1.89,0.038,1,1
515.15,490.12,164.22,2,2,21,1,8,3,0.1545,0.0779,9.85,0.0775,1,1
1484.53,1317.66,249.52,1,5,22,1,19,1,-0.0348,-0.0452,2.9,0.0419,1,1
435.36,418.58,231.8,1,6,9,3,14,4,-0.1095,-0.0652,13.69,0.2203,2,0
1108.19,1009.1,170.9,2,7,34,3,18,3,-0.198,-0.1491,0.0,0.1521,2,1
679.41,603.67,207.16,4,9,74,2,19,3,-0.0498,-0.0667,0.0,0.1514,2,1
845.9,829.56,164.49,2,4,44,3,20,4,-0.0419,-0.0941,3.68,0.1128,1,1
659.59,640.43,205.08,2,5,43,1,9,5,0.0954,0.1111,8.08,0.126,1,1
1656.65,1451.62,226.59,0,2,42,1,14,2,0.1381,0.1294,0.0,0.0678,1,1
513.77,540.42,170.3,1,3,29,2,19,4,0.1038,0.1007,10.67,0.0779,1,1
223.98,217.47,103.07,1,2,0,4,10,6,0.2456,0.3791,8.38,0.0206,1,1
551.56,511.67,101.95,0,0,12,2,19,1,0.006,-0.0244,2.47,0.0493,1,1
675.94,648.57,117.82,0,5,27,4,13,6,0.0446,0.0613,0.0,0.1524,2,1
281.1,258.15,239.06,0,5,36,2,6,0,0.0295,0.1255,6.6,0.0716,1,1
109.36,99.44,18.56,0,5,22,3,15,0,-0.0742,-0.0026,3.76,0.1049,1,1
88.78,88.06,18.13,2,2,45,1,16,4,0.2713,0.3256,2.85,0.0796,1,1
207.36,180.76,47.05,1,1,36,3,14,0,-0.0484,-0.1054,5.23,0.1332,1,1
130.32,126.54,70.17,0,1,44,5,12,2,0.0422,0.0695,0.0,0.0721,1,1
102.61,98.46,15.33,1,2,0,3,20,2,-0.155,-0.1731,6.3,0.1034,1,0
124.68,112.12,27.62,0,5,61,2,5,0,-0.1297,-0.1785,5.72,0.0462,1,1
35.44,33.58,34.44,0,4,59,2,17,0,-0.1026,-0.072,0.0,0.0249,1,1
517.85,539.61,130.19,0,5,68,4,11,2,0.2334,0.2177,8.66,0.0627,1,1
111.53,102.18,47.65,3,5,19,2,15,2,0.129,0.111,8.46,0.018,1,1
324.72,290.32,94.9,3,8,7,2,15,1,0.1151,0.0772,17.82,0.0632,1,1
307.63,312.41,56.84,1,5,76,4,6,2,0.1539,0.197,0.0,0.0624,1,1
654.48,633.95,106.82,2,6,0,2,5,4,-0.0204,-0.0379,1.08,0.0436,1,1
667.63,622.46,221.63,0,2,24,3,9,0,0.1472,0.1272,2.31,0.08,1,1
321.53,291.05,46.79,2,6,37,4,15,5,-0.1013,-0.0421,1.48,0.0797,1,1
159.77,160.52,26.46,3,5,14,1,6,6,0.2861,0.2907,8.26,0.0418,1,1
101.43,100.28,107.26,0,0,42,1,7,0,0.0961,0.0964,7.79,0.0884,1,1
199.52,189.34,47.32,1,3,40,2,19,5,0.0978,0.1183,0.0,0.1015,1,1
278.24,250.98,62.21,0,4,29,1,5,2,0.1218,0.0862,0.0,0.0238,1,1
465.57,452.27,98.27,0,1,22,4,11,6,0.0625,0.0576,0.0,0.1314,1,0
52.38,54.23,11.53,0,1,17,3,10,2,-0.0105,0.0588,13.98,0.0114,1,0
632.24,651.62,169.78,0,2,6,3,6,6,0.0968,0.0125,7.66,0.1209,1,1
74.08,72.09,38.45,1,6,28,1,13,1,-0.0062,-0.1269,13.18,0.2295,2,1
207.71,188.64,95.72,1,5,44,4,6,2,0.2082,0.2141,0.0,0.0387,1,1
214.13,209.6,214.08,1,5,34,2,6,5,0.1957,0.209,0.0,0.0091,1,1
932.27,828.87,180.7,0,5,50,1,17,2,-0.0871,-0.1485,6.48,0.1214,1,1
801.0,777.04,120.08,0,3,1,2,19,0,0.0272,0.1166,9.93,0.1334,1,1
642.41,586.57,107.31,0,5,50,4,14,3,0.0898,0.1096,2.16,0.0224,1,0
982.78,858.85,207.97,2,2,13,2,5,6,-0.0173,0.0548,1.36,0.0168,1,0
35.08,36.73,36.84,2,6,0,2,16,2,0.1159,0.1997,10.51,0.203,2,1
774.06,686.24,213.88,1,1,0,2,19,6,-0.0512,-0.1395,1.42,0.1038,1,1
225.49,224.15,79.12,2,2,12,3,20,6,-0.0202,-0.0352,0.0,0.0382,1,1
324.7,322.68,87.16,0,3,28,2,10,6,-0.1562,-0.0937,2.86,0.0979,1,1
314.57,306.67,58.39,1,1,0,2,11,3,-0.0292,-0.0403,0.0,0.0681,1,1
382.14,375.24,132.72,0,3,53,3,15,3,0.0143,0.0271,2.87,0.1468,1,1
144.34,146.97,145.88,2,6,38,2,6,3,-0.0775,-0.1347,7.3,0.0905,1,1
90.56,89.29,48.34,2,5,21,2,18,0,0.0231,0.0237,11.59,0.0889,1,1
421.5,434.17,214.21,1,5,24,3,16,0,-0.085,-0.05,7.95,0.0897,1,1
263.72,276.57,144.84,0,0,7,1,11,3,-0.0292,-0.0429,12.74,0.0473,1,0
325.29,289.68,74.2,0,5,10,3,12,2,-0.0377,-0.0092,1.12,0.1573,2,1
81.65,75.02,78.72,1,6,0,2,15,4,0.0544,0.0229,7.73,0.1271,1,1
435.05,444.0,218.92,0,1,32,1,20,1,-0.0463,-0.0818,9.59,0.2023,2,1
1703.33,1485.23,229.01,2,6,0,3,16,1,-0.0218,-0.1122,0.0,0.0653,1,1
1237.16,1219.59,186.32,0,2,0,2,19,4,0.0025,-0.028,5.95,0.0012,1,1
232.29,232.95,215.26,0,1,60,2,19,1,0.1062,0.0586,5.68,0.0883,1,1
381.64,341.75,112.69,0,4,27,2,15,0,0.0684,0.1255,8.7,0.0278,1,0
814.89,774.58,242.02,0,2,40,3,11,5,0.2291,0.2485,14.88,0.0706,1,1
192.15,191.52,212.78,2,4,0,3,18,3,0.0689,0.0728,8.15,0.1078,1,1
756.52,770.83,242.61,1,5,56,1,12,4,0.0104,0.0352,1.25,0.0822,1,1
1355.94,1334.58,209.78,1,6,8,2,12,3,0.0921,0.0599,16.97,0.1449,1,0
1502.18,1337.82,212.79,0,1,27,2,9,1,0.0915,0.0822,0.0,0.113,1,1
148.06,154.63,35.39,1,6,27,1,14,0,-0.0681,0.0112,5.65,0.1047,1,1
52.11,46.15,12.43,3,6,55,2,15,2,-0.2187,-0.2139,14.18,0.0258,1,1
430.21,432.74,105.98,0,3,27,2,6,2,-0.1325,-0.0949,0.0,0.0677,1,1
188.98,184.59,204.41,0,2,47,3,5,6,-0.041,-0.0378,1.17,0.0255,1,1
111.36,99.07,110.03,1,5,46,1,5,5,0.1682,0.1398,0.0,0.019,1,1
250.01,240.01,48.89,2,3,18,4,11,4,0.1,0.1285,9.33,0.0143,1,1
1399.58,1237.47,246.19,1,5,6,2,18,2,-0.0888,-0.0597,16.73,0.044,1,1
1152.33,1040.98,193.16,0,1,50,3,19,6,-0.0699,-0.13,4.42,0.0753,1,1
1384.55,1329.68,215.95,0,3,2,1,13,1,0.0221,0.0408,0.0,0.0574,1,1
136.21,131.45,43.37,1,2,26,3,19,1,0.092,0.0678,6.57,0.0251,1,1
310.0,325.1,89.13,1,1,72,3,10,3,-0.0664,-0.1358,15.35,0.1314,1,1
125.31,117.63,116.34,2,4,8,3,11,6,0.2045,0.1724,13.52,0.1162,1,1
237.44,234.39,122.91,1,4,34,2,7,1,0.342,0.3609,3.58,0.0635,1,1
56.84,53.68,51.91,1,3,41,4,5,3,0.0115,-0.0326,19.67,0.0776,1,1
325.54,309.01,73.08,2,3,46,1,19,2,-0.0892,-0.0644,5.39,0.0578,1,0
552.4,526.56,112.64,1,6,45,2,7,0,0.1359,0.1315,6.47,0.0577,1,1
935.23,938.11,200.77,0,4,30,4,19,2,-0.0011,0.0492,0.0,0.0191,1,1
513.88,459.19,233.42,0,2,0,3,15,3,0.0371,0.082,2.07,0.004,1,1
369.29,352.44,64.55,1,3,27,2,20,3,0.1248,0.1674,3.6,0.0789,1,1
441.48,433.59,75.23,0,2,40,2,14,2,0.0597,0.0645,12.25,0.017,1,1
1159.76,1019.96,207.6,1,6,30,4,10,3,-0.0285,-0.0486,9.33,0.0721,1,1
1088.41,1013.63,248.85,0,2,17,3,6,5,-0.0368,-0.0183,11.42,0.0401,1,0
256.64,235.61,57.7,0,3,49,2,16,4,0.0779,0.1689,0.0,0.0375,1,1
376.1,347.23,60.65,0,3,13,2,19,2,-0.106,-0.1405,0.0,0.0404,1,1
235.83,235.61,61.96,1,2,49,1,6,6,0.0973,0.112,4.45,0.1085,1,1
201.46,188.87,208.51,0,5,6,1,19,6,0.0198,0.1,10.43,0.048,1,1
687.53,691.98,174.02,1,5,12,2,7,1,0.1574,0.1268,6.82,0.1442,1,1
1149.96,1020.44,214.56,0,4,29,1,12,4,0.0375,0.0767,0.0,0.2595,2,1
44.26,44.15,13.58,0,5,11,4,6,3,-0.2445,-0.2814,0.63,0.135,1,1
800.33,727.9,131.15,1,2,44,1,16,5,-0.0449,-0.0307,9.02,0.1286,1,1
322.45,319.72,80.33,2,6,32,2,19,3,0.0937,0.0753,0.0,0.2024,2,1
326.02,293.31,90.96,2,4,0,1,20,5,0.2541,0.2197,4.13,0.0121,1,1
135.16,122.17,123.75,1,5,0,3,10,3,-0.0863,-0.0475,12.25,0.0516,1,1
194.44,182.44,46.8,2,4,0,2,14,5,0.1689,0.1802,6.61,0.0244,1,1
707.93,742.98,164.95,2,2,61,2,15,6,0.0791,0.1964,1.05,0.1699,2,1
829.31,872.46,235.68,1,6,46,2,18,1,0.0708,0.0006,4.0,0.0458,1,1
120.02,122.79,132.86,2,3,17,2,18,1,0.0395,0.011,12.38,0.1688,2,0
96.14,93.92,90.53,1,3,40,3,13,3,0.03,0.12,10.53,0.0011,1,1
56.97,53.45,16.22,0,0,35,4,12,5,0.0355,-0.0318,12.3,0.0142,1,1
237.98,245.74,58.45,1,4,0,1,5,3,0.2327,0.2415,0.0,0.0429,1,1
123.86,111.21,37.67,1,6,16,6,10,6,0.2222,0.2675,0.0,0.0432,1,1
1107.81,1145.15,229.32,0,2,41,2,19,0,0.155,0.0715,0.0,0.0397,1,1
13.34,12.24,12.7,3,8,68,1,17,3,-0.006,0.025,0.0,0.0439,1,1
1225.94,1202.04,216.24,1,3,32,2,5,0,-0.0527,-0.0336,9.31,0.0779,1,1
900.5,899.44,198.48,0,2,32,3,7,2,-0.0061,-0.0584,9.19,0.1118,1,1
150.08,147.67,37.21,1,4,30,3,5,2,0.108,0.1549,3.41,0.0085,1,1
753.29,659.88,112.29,0,5,36,4,6,1,-0.0267,0.0333,0.34,0.0224,1,1
897.43,782.09,122.98,0,5,94,3,15,3,0.3086,0.2765,5.75,0.1414,1,1
297.41,266.87,141.14,1,1,26,1,18,0,0.0411,0.0164,0.0,0.1934,2,1
74.13,65.61,11.95,1,2,32,1,15,4,-0.0061,-0.0075,5.22,0.0315,1,0
95.66,90.67,32.16,1,3,22,3,14,5,-0.0559,-0.0623,0.0,0.1484,1,1
528.57,496.25,91.6,0,2,7,4,5,3,-0.099,-0.2299,28.86,0.0434,1,1
202.4,206.52,196.8,2,7,0,2,12,3,0.4132,0.3984,0.0,0.0981,1,1
178.91,178.39,93.94,0,5,9,1,20,6,-0.0224,-0.0653,14.29,0.0776,1,1
45.33,47.67,50.57,2,7,25,2,6,0,0.0134,-0.0256,11.58,0.0191,1,1
866.41,802.25,207.38,1,1,15,1,15,5,0.2618,0.1736,1.41,0.1273,1,1
254.76,268.16,56.74,2,5,32,1,9,2,0.0686,0.0102,9.08,0.0383,1,1
589.04,596.44,180.95,1,1,55,1,20,4,-0.1745,-0.2327,9.92,0.0346,1,0
