claim_total,claims_last_30d,claims_last_90d,days_since_last_claim,claim_duration_days
480.98,1,1,119,3
3496.92,4,11,25,5
404.17,0,0,98,4
409.49,2,3,9,1
447.91,2,2,43,7
381.97,2,2,54,6
306.9,1,3,60,3
165.82,0,0,10,3
181.8,1,3,113,3
257.88,2,3,42,6
4143.78,3,5,11,7
497.08,2,3,115,3
110.55,1,4,12,1
2886.55,6,13,19,6
90.13,2,2,26,6
4066.79,4,9,5,11
76.94,2,2,52,5
60.12,0,0,48,1
427.17,0,3,37,1
357.69,1,4,114,7
3475.87,2,3,20,1
451.71,0,1,20,5
262.31,0,2,44,4
279.45,1,3,53,5
214.46,2,3,37,6
473.65,2,3,28,5
802.9,1,4,27,8
172.33,2,4,103,4
3180.64,6,8,24,10
372.66,2,2,96,7
425.48,2,4,7,1
189.29,1,3,119,4
486.71,2,3,87,6
383.65,2,5,76,1
264.46,0,3,55,6
412.49,1,3,114,5
142.6,2,2,46,2
116.61,0,0,114,5
240.55,2,5,44,4
255.97,1,4,101,1
86.73,0,1,119,3
427.36,0,2,78,6
144.77,1,4,115,5
467.75,0,2,58,7
1933.51,1,1,20,6
246.23,0,3,67,1
435.07,1,4,66,7
1722.61,3,10,27,14
466.35,0,2,100,1
211.99,1,3,84,3
423.82,2,4,63,7
216.59,2,3,67,3
1702.02,6,14,8,6
201.57,2,5,54,7
3529.0,2,5,26,6
487.19,0,2,8,5
4784.06,1,11,14,3
380.17,0,1,65,4
352.51,2,5,12,6
495.93,0,3,109,4
234.38,1,1,105,6
259.1,2,4,38,5
457.0,2,4,30,6
75.48,1,4,107,1
150.77,1,4,92,5
175.18,0,3,41,5
3138.89,4,7,30,11
200.15,2,5,107,2
129.17,0,0,54,5
242.19,1,1,66,5
143.67,1,1,7,5
147.09,2,4,110,6
113.64,1,3,34,2
244.48,2,3,102,7
176.63,2,2,16,6
309.74,1,1,20,6
307.56,1,4,120,3
80.68,0,1,75,4
4575.56,3,9,29,6
93.15,0,1,8,7
153.72,2,2,52,5
4927.39,6,12,20,10
147.58,1,2,76,6
266.75,2,4,118,2
184.96,0,3,97,4
332.51,2,4,11,6
417.32,2,3,116,4
111.49,0,3,78,2
230.46,1,1,112,3
121.07,1,2,40,7
335.15,2,3,93,4
479.37,2,5,102,6
448.26,2,4,115,5
127.16,2,5,61,2
266.05,1,4,83,1
58.11,1,2,81,4
4807.39,4,9,5,14
95.15,1,4,33,1
72.59,0,2,7,3
453.11,1,1,77,1
399.01,1,2,105,6
75.3,0,3,51,4
94.86,2,5,33,7
63.48,2,3,52,2
3477.75,1,2,23,6
216.22,1,2,117,1
264.71,2,2,97,6
494.19,2,5,40,5
457.33,1,3,58,1
499.51,0,1,18,6
4992.02,4,7,14,4
318.0,2,2,15,7
525.62,6,10,18,3
84.54,2,3,115,2
3547.7,3,3,0,7
285.89,1,3,113,6
466.93,0,1,88,3
4891.32,3,6,10,9
425.53,1,1,13,7
434.03,0,2,48,1
192.12,0,0,95,1
197.59,2,5,12,7
2668.64,5,8,25,12
4085.11,4,11,19,7
431.3,1,3,53,2
207.47,1,2,27,3
167.42,0,3,80,3
361.5,1,1,104,6
201.88,1,1,99,5
399.72,0,0,43,5
404.92,1,1,52,5
84.04,1,3,50,4
126.68,1,4,113,3
1681.94,6,10,2,5
1755.47,2,11,29,5
386.92,1,1,72,5
205.94,0,0,47,7
247.21,2,5,103,2
163.43,2,5,10,3
78.25,2,2,42,2
4671.09,4,10,21,9
344.02,0,3,73,1
1489.83,3,12,15,3
151.53,2,5,55,4
357.42,1,3,20,7
87.59,0,0,106,4
86.15,1,3,101,1
291.59,0,0,120,4
2991.19,2,10,9,6
246.56,2,5,66,4
245.06,1,2,93,1
121.69,0,1,43,5
1665.25,1,11,18,13
213.07,1,2,100,3
290.63,0,3,111,4
1761.75,6,6,28,9
96.02,2,2,49,5
170.42,1,4,85,7
380.52,2,2,16,2
124.33,1,2,12,5
93.22,0,0,24,3
346.17,0,3,116,6
71.27,2,5,96,2
151.92,1,3,84,3
3302.37,3,4,12,8
3889.75,4,10,4,10
412.33,1,4,116,6
435.14,0,1,104,3
437.77,2,5,29,2
328.47,0,2,116,3
412.27,0,3,83,3
247.63,1,2,110,6
2741.08,1,9,29,4
179.38,0,0,11,6
225.28,2,4,70,3
4854.47,2,11,7,1
174.49,0,1,94,7
342.54,1,1,95,5
433.66,2,5,118,1
304.35,2,3,65,3
52.39,1,4,118,5
3359.54,3,11,26,4
261.45,0,3,88,5
121.91,1,4,38,3
134.63,2,2,46,6
453.69,0,2,67,3
144.39,2,2,74,3
188.35,1,2,70,2
402.82,1,2,49,3
55.92,2,3,73,3
428.99,0,0,29,3
260.65,0,3,75,5
392.34,1,1,97,3
492.51,2,2,117,5
89.51,0,2,100,1
95.82,0,0,68,3
68.77,1,3,13,3
321.66,0,1,107,7
233.22,2,3,105,7
307.28,2,4,62,2
426.81,0,0,77,2
130.17,0,0,53,1
139.41,0,3,15,2
415.85,0,1,66,2
183.68,0,1,87,3
416.34,2,3,119,4
179.22,0,3,43,2
2074.75,6,9,2,11
382.65,1,3,52,4
102.8,0,2,18,3
154.72,2,2,73,4
310.52,1,2,35,6
107.93,0,2,24,7
158.3,0,1,18,6
51.83,0,2,8,5
346.53,1,1,38,1
189.65,2,5,53,4
260.28,1,2,54,1
258.84,1,4,59,2
63.02,0,3,29,5
299.63,2,3,30,2
694.23,4,4,2,10
311.35,0,2,64,4
359.33,1,1,72,6
1123.74,1,10,16,11
408.23,1,2,56,4
493.33,0,0,117,4
308.29,0,0,53,7
2295.26,5,15,29,9
458.09,1,1,44,6
2162.68,5,15,8,7
468.0,1,1,91,4
120.55,1,1,90,5
255.35,2,5,6,2
300.92,2,3,38,5
328.0,1,3,37,5
2979.41,1,5,28,9
164.74,1,4,93,4
3354.81,4,4,5,2
351.48,2,2,59,6
377.2,1,1,45,6
310.08,2,4,33,6
274.41,2,2,112,6
285.81,2,4,95,7
98.11,1,4,7,3
861.33,3,10,17,11
334.28,1,2,96,1
125.19,0,3,90,3
111.89,1,3,97,3
425.77,1,2,62,2
67.56,2,5,57,4
287.54,0,3,71,3
230.43,0,0,47,4
232.82,1,2,19,5
268.6,2,4,112,4
106.35,1,3,24,3
404.7,1,4,27,5
323.19,1,2,22,6
327.15,0,3,90,1
495.07,1,1,34,5
372.76,0,3,90,5
495.05,2,3,107,2
349.88,2,5,22,2
446.52,1,4,28,5
243.82,0,0,34,3
273.75,2,2,76,3
343.31,0,2,111,7
234.68,1,2,85,3
229.45,0,0,24,7
437.79,1,1,79,7
178.13,0,0,5,1
243.36,1,3,44,3
4709.71,2,2,1,2
283.51,1,4,21,6
270.91,1,2,107,7
341.01,0,1,48,6
306.77,1,2,12,4
139.23,0,3,55,3
455.43,2,2,10,6
332.23,2,5,101,1
4161.94,1,4,21,5
116.07,0,0,57,3
490.43,1,3,36,3
340.86,2,5,48,2
3531.67,3,3,27,6
1780.02,4,14,27,5
498.18,0,1,70,3
444.74,0,3,48,3
455.11,1,3,77,6
167.15,0,2,117,3
405.21,2,3,102,2
438.0,1,3,98,2
346.48,2,3,82,4
175.66,2,4,34,2
488.86,2,4,49,6
242.86,1,3,117,6
498.69,1,4,21,3
394.03,2,4,84,4
440.52,2,3,89,7
303.31,0,3,62,6
3465.97,1,1,1,10
301.56,1,2,83,5
306.46,0,3,86,3
107.9,0,3,50,5
321.99,0,1,41,5
50.79,2,4,65,5
89.87,2,4,34,3
207.83,1,3,19,6
396.75,1,2,38,3
441.12,2,2,70,7
433.98,0,0,98,2
324.65,1,2,46,4
402.53,1,3,84,1
144.17,2,2,24,5
336.72,0,1,55,3
92.6,2,2,45,3
273.1,2,3,103,4
255.07,1,1,52,7
61.31,1,1,86,4
2231.73,2,4,14,7
164.91,2,3,21,4
118.81,1,1,37,6
266.56,2,3,61,5
2744.41,6,11,5,12
1358.65,5,14,13,14
224.96,0,2,51,3
439.86,2,3,69,3
373.19,2,3,72,2
116.06,2,2,17,4
208.35,1,3,26,4
2508.5,5,12,30,2
199.17,0,1,31,1
2506.87,2,3,25,11
184.44,1,3,119,4
3273.17,4,5,27,8
333.7,0,0,107,1
403.65,0,3,72,4
324.86,2,4,118,7
351.64,1,1,103,1
336.42,1,2,70,6
342.34,1,2,17,5
198.9,0,3,111,4
1436.87,6,14,14,11
422.62,0,3,41,6
223.16,0,1,55,5
264.07,0,0,14,6
1235.83,3,6,17,8
345.34,1,3,62,5
93.66,2,4,37,6
414.14,0,3,89,3
355.33,2,5,27,6
141.13,1,1,78,6
395.1,1,1,113,3
465.55,2,5,72,3
250.11,1,1,119,5
89.9,0,0,29,1
245.55,0,0,66,3
173.25,2,4,58,4
847.27,4,10,23,8
408.28,0,2,11,6
172.45,0,0,5,2
217.41,1,4,93,3
238.66,2,5,51,6
136.66,0,3,66,3
76.4,0,3,71,3
406.51,2,3,35,2
402.53,1,2,20,3
336.4,1,1,112,4
2004.87,4,7,26,14
194.89,1,2,74,5
270.83,2,2,86,7
310.45,0,3,19,3
2655.51,1,7,12,2
74.56,1,4,12,3
171.13,0,3,89,7
434.68,1,4,82,4
96.76,2,4,57,4
468.53,1,1,75,4
239.08,0,1,24,5
2800.72,1,9,21,13
282.68,2,5,62,7
278.79,2,3,37,7
206.69,1,4,73,6
129.63,1,2,94,2
400.7,0,3,13,3
416.46,2,4,7,1
137.48,0,3,62,7
346.03,0,2,53,4
284.84,0,2,7,5
290.61,1,4,44,5
424.63,0,1,62,1
196.72,2,4,90,6
414.6,0,0,52,5
156.11,2,2,106,2
344.14,2,2,51,1
83.55,0,3,108,5
61.85,1,1,43,4
176.64,1,1,103,3
295.84,1,1,82,7
164.73,0,3,76,5
4998.46,6,16,2,10
1222.4,5,14,1,1
429.74,1,1,86,4
285.18,1,3,115,1
337.4,2,5,17,1
259.96,0,2,25,1
439.44,0,0,48,6
490.39,2,3,40,6
330.38,1,4,96,6
366.0,2,5,27,3
650.67,1,4,2,6
403.86,1,1,62,3
323.98,0,1,92,3
335.14,1,4,38,6
3245.1,5,10,27,9
1315.17,3,4,19,10
54.51,1,2,32,3
4257.77,2,9,29,13
391.9,0,2,78,3
1244.41,5,7,7,10
212.18,1,3,30,6
292.19,0,0,35,5
102.73,1,3,66,4
400.4,2,4,116,1
295.54,1,3,108,2
470.78,1,3,6,5
324.4,0,0,64,3
4171.15,2,12,22,4
155.63,2,3,17,6
207.24,2,5,106,5
1966.53,4,6,17,1
448.91,1,1,6,4
435.5,1,3,97,5
451.95,2,3,83,3
436.06,2,3,71,4
380.59,2,5,100,2
440.27,2,5,7,7
388.7,2,4,116,5
3757.77,4,4,16,1
292.32,2,3,58,2
471.68,2,2,57,4
59.04,0,2,30,7
473.5,2,2,104,2
395.13,1,4,66,3
433.02,2,5,32,6
156.36,1,4,6,5
413.95,1,2,69,2
312.49,2,2,107,2
344.62,0,3,107,7
359.56,1,2,102,6
391.84,1,3,47,1
197.46,1,2,26,2
484.11,2,3,105,3
424.0,2,4,107,2
359.24,1,1,31,5
83.83,2,5,10,6
316.67,2,3,82,5
83.41,1,2,71,6
113.4,1,2,79,5
2199.71,3,5,15,9
272.91,0,0,36,4
335.28,1,4,81,3
342.72,1,2,45,6
311.57,2,4,14,2
125.65,2,2,91,5
3918.63,5,11,24,1
91.29,0,3,17,3
128.49,0,3,8,2
236.29,0,2,76,6
167.48,1,2,107,7
400.8,0,1,60,7
369.87,1,4,32,7
478.75,0,0,92,5
186.99,2,4,94,2
316.07,1,4,47,7
372.18,1,2,20,5
391.65,0,0,108,5
262.63,1,2,81,1
361.62,0,0,20,2
2105.62,6,13,9,7
75.77,2,3,18,2
287.52,1,1,44,2
440.89,1,3,72,5
442.79,2,4,83,7
236.52,0,2,19,4
439.46,0,3,16,5
963.15,5,10,7,2
583.71,1,8,19,11
390.97,0,1,55,7
120.24,2,2,14,2
479.74,0,0,113,5
302.01,0,2,5,1
3900.05,4,13,12,2
1562.99,4,4,29,8
452.51,0,0,85,6
71.85,2,2,60,6
142.11,2,4,34,2
2130.89,1,7,22,3
196.45,0,0,44,7
172.44,0,3,36,1
2134.34,1,6,3,4
106.51,2,5,61,2
439.15,2,3,42,1
92.01,0,2,77,6
236.69,0,1,77,1
222.75,2,4,66,3
322.25,2,4,116,5
55.25,2,4,18,4
219.73,1,1,16,6
283.78,2,2,39,4
484.28,0,1,78,3
456.8,1,3,70,6
373.34,1,4,115,6
122.6,0,0,102,6
595.65,2,4,0,2
206.62,2,2,56,6
317.22,1,3,9,4
1039.93,6,15,29,3
456.61,1,3,107,1
92.36,1,2,89,2
458.36,2,4,30,6
244.07,1,4,105,2
449.71,1,4,15,1
222.55,2,4,34,3
388.43,0,2,42,7
483.71,2,5,19,6
4710.23,3,8,6,2
2134.98,3,8,0,9
723.83,6,15,28,1
3735.05,3,7,15,4
2411.26,3,5,25,8
317.07,0,3,85,1
402.49,0,1,38,3
284.68,1,4,90,3
117.89,0,3,5,4
271.39,1,1,26,2
201.03,0,0,29,3
252.54,0,1,74,1
2058.93,1,8,11,5
93.3,0,3,83,1
297.21,2,3,75,1
326.1,0,3,84,6
618.35,5,7,25,10
347.42,1,4,18,2
401.64,1,3,54,3
426.51,1,4,38,4
210.02,0,2,120,1
464.75,0,0,88,7
4741.86,2,11,18,10
260.82,0,1,70,4
114.91,1,3,102,7
157.29,2,3,46,6
55.04,0,3,48,7
291.52,0,0,104,3
435.3,2,2,113,7
56.8,1,4,33,1
293.56,0,1,76,5
97.07,1,4,64,7
114.04,2,2,79,7
380.5,1,1,113,4
3103.88,1,10,11,8
460.08,1,3,95,3
246.42,0,2,36,5
245.29,0,2,36,1
466.58,1,3,57,4
191.51,1,2,77,4
234.02,0,3,32,2
4764.97,4,4,6,11
3271.1,5,15,1,6
394.15,2,2,38,1
188.68,0,3,55,5
153.8,2,5,54,7
88.63,2,5,9,3
332.26,2,2,65,7
356.31,0,1,59,6
162.66,2,3,64,2
80.32,0,2,29,3
205.0,2,5,96,1
387.32,0,3,20,1
499.45,1,4,119,2
142.24,1,4,118,7
379.84,1,1,40,7
4692.83,4,8,14,4
93.97,1,3,80,2
154.13,2,2,6,5
2852.07,5,9,7,9
106.06,2,4,65,5
450.52,1,3,120,4
288.28,0,2,119,1
329.36,2,3,41,3
4128.93,2,10,16,13
79.52,0,2,93,4
472.7,2,5,32,7
425.52,0,2,77,2
282.32,0,3,22,7
382.15,2,2,44,3
153.14,2,3,40,5
86.41,1,4,57,3
376.4,0,3,76,7
445.0,2,5,88,2
1226.14,4,12,3,9
205.41,0,1,51,6
162.08,0,0,30,4
233.64,2,3,36,5
461.23,1,4,56,1
271.9,2,2,65,2
360.91,1,1,5,3
161.68,0,3,66,5
288.98,2,3,61,5
320.78,2,4,120,6
473.79,0,1,106,2
340.81,2,2,40,4
162.46,1,2,110,7
282.46,0,1,104,2
125.33,1,4,17,7
203.29,2,3,34,1
224.96,2,2,13,6
223.57,0,0,40,6
4319.43,5,5,8,5
496.34,0,0,76,2
107.67,2,5,44,5
133.62,1,4,94,1
149.61,0,3,63,4
237.2,0,2,86,1
233.43,2,2,59,3
181.3,2,5,80,5
148.68,1,4,95,2
264.03,1,4,104,1
2782.41,3,6,10,8
371.51,2,4,77,2
174.46,1,2,57,1
356.51,2,3,61,3
444.27,0,1,102,5
2197.98,3,5,8,5
132.08,1,4,86,1
493.73,2,3,84,3
314.47,2,2,55,7
51.52,0,3,97,4
122.83,1,1,33,7
496.77,2,2,43,2
90.51,0,3,83,7
54.32,2,5,45,3
568.31,4,5,19,14
463.06,0,3,113,6
143.14,0,0,35,2
64.53,2,5,106,3
131.72,0,0,118,4
213.99,1,4,43,5
335.56,2,2,6,6
2729.34,6,6,25,6
442.14,1,3,66,2
331.49,1,1,11,5
400.46,2,5,53,7
445.36,2,2,89,3
85.68,1,4,7,7
181.97,2,4,53,5
315.44,2,2,42,2
360.71,1,4,47,4
406.43,1,4,105,1
135.74,0,3,7,3
441.97,2,3,109,6
366.99,1,4,53,6
366.88,2,2,70,4
282.88,0,2,18,3
136.83,0,2,72,4
97.38,2,5,20,5
4399.6,5,5,27,3
384.08,2,3,117,1
359.52,1,2,13,6
405.98,1,3,47,7
324.87,0,0,65,2
224.31,2,5,21,2
338.28,1,3,62,7
139.14,2,2,87,6
484.2,0,2,17,2
254.94,1,4,82,3
345.39,2,3,100,2
109.67,2,5,66,2
315.2,1,3,47,7
491.8,0,0,112,5
168.78,0,1,73,6
359.48,1,2,76,6
219.68,2,5,56,5
104.49,2,5,54,4
295.65,1,4,82,7
394.7,2,5,34,5
4941.06,3,4,17,12
312.83,2,4,83,1
405.47,1,4,40,2
253.72,1,3,39,3
266.19,1,1,12,5
257.03,2,3,75,4
74.67,1,1,116,5
105.76,1,4,107,1
295.76,2,2,34,3
477.33,2,2,91,1
341.02,2,5,66,4
373.8,1,1,18,2
352.55,0,1,46,4
2533.33,5,12,22,13
354.42,1,2,16,7
3999.68,1,9,12,3
379.0,2,5,13,4
4079.89,5,11,6,13
158.8,0,1,100,7
186.37,2,5,43,1
231.08,1,3,77,4
399.97,0,3,43,3
4112.87,3,12,20,6
109.38,2,5,53,2
293.39,0,0,94,2
3270.84,3,11,5,9
60.61,2,3,110,1
436.31,1,1,41,6
286.08,2,5,81,1
85.83,0,1,29,1
192.26,1,1,39,1
3367.69,3,11,22,5
115.42,1,4,113,1
128.55,1,2,107,2
423.03,1,3,120,2
298.13,1,3,62,4
877.88,6,16,30,3
4285.55,6,11,1,12
79.4,0,0,73,3
342.77,1,2,90,2
215.87,0,1,37,6
2162.55,3,7,13,12
418.18,0,1,102,7
381.83,1,4,91,2
186.22,0,0,116,5
3891.53,5,7,22,9
1015.36,3,13,6,14
145.41,2,4,110,2
371.78,1,2,111,5
240.27,2,2,68,6
880.96,2,10,9,12
199.89,0,1,99,7
69.51,2,4,84,1
380.85,0,2,94,5
1123.5,3,3,24,6
191.87,1,4,96,3
76.75,2,2,89,6
98.89,2,4,103,5
337.62,0,2,35,7
103.47,2,4,53,3
393.71,1,3,119,7
296.17,2,4,37,6
313.0,0,1,18,5
466.18,1,4,36,1
2040.21,2,11,0,14
391.55,2,3,28,6
445.96,0,0,119,3
396.03,1,3,97,4
449.64,1,4,52,4
379.95,1,2,111,7
159.32,2,4,31,1
356.91,0,2,102,4
288.83,0,0,91,7
267.03,2,3,82,4
55.45,0,3,109,3
314.83,2,4,56,7
361.31,0,3,101,3
238.8,2,4,91,6
260.49,0,1,62,1
4132.55,5,12,11,9
197.69,2,2,90,2
203.63,2,3,10,3
452.39,0,3,41,2
334.75,1,3,66,4
125.48,0,2,85,7
453.24,1,1,92,4
95.56,1,1,74,6
352.69,0,0,28,1
390.78,1,2,83,6
824.06,4,13,25,11
106.4,1,1,86,7
2367.99,4,8,15,2
2699.21,5,8,11,3
239.13,0,0,74,2
358.1,0,0,88,1
223.81,2,3,27,1
495.12,0,0,112,4
413.29,1,4,96,6
477.22,2,5,8,7
300.29,2,3,17,4
145.51,1,4,112,6
176.34,0,0,53,1
77.59,1,2,67,4
448.49,0,0,37,1
67.71,1,2,108,5
347.31,1,1,97,1
255.24,2,4,103,4
336.97,2,5,99,3
216.66,1,4,80,1
4125.0,2,8,20,8
1940.9,5,9,24,8
4897.24,1,10,24,10
312.78,2,3,100,7
2881.64,5,11,10,3
69.34,0,2,45,7
169.05,0,0,38,5
128.34,1,1,5,1
478.82,1,3,48,3
141.04,2,5,108,3
90.21,1,2,72,2
96.84,0,1,11,2
207.03,0,0,65,7
4918.31,2,12,7,14
394.99,0,2,75,7
495.06,0,3,117,6
124.82,1,1,43,3
154.25,1,3,92,7
465.16,0,0,17,2
366.06,2,2,5,5
92.64,2,5,58,4
4607.87,2,3,10,3
2677.97,6,13,3,2
394.17,1,4,72,6
238.63,2,4,17,3
155.85,2,4,59,5
136.14,1,3,28,3
256.71,1,4,96,4
149.49,2,4,16,4
223.58,0,1,90,6
266.18,0,0,38,6
446.82,1,1,91,4
414.81,1,1,84,5
3777.78,6,9,4,4
188.13,1,2,48,6
83.89,0,2,86,6
367.31,2,3,34,7
398.1,0,3,21,7
4173.44,6,6,13,3
393.77,0,2,97,6
228.92,2,3,8,5
208.11,0,1,38,2
305.34,1,2,46,4
361.57,2,5,61,5
390.74,0,2,67,2
365.57,0,3,64,4
410.32,1,3,35,1
178.72,1,2,82,6
225.87,0,2,71,4
373.65,2,3,79,7
239.28,0,0,76,3
286.79,0,3,22,4
142.58,0,1,48,5
351.68,2,5,55,4
53.16,0,3,115,6
464.0,1,4,48,6
396.11,1,4,113,5
409.22,0,3,80,2
216.81,1,1,36,3
114.61,2,4,46,3
63.12,2,4,5,6
412.5,1,3,92,3
479.74,1,4,58,3
282.94,0,1,74,6
130.46,1,1,68,5
138.43,2,4,74,2
443.15,0,2,51,2
479.05,2,2,54,7
135.05,1,2,44,1
365.07,1,3,57,1
94.42,2,2,9,6
353.11,1,2,77,6
449.04,2,3,111,5
343.52,1,3,41,5
3695.14,6,7,4,8
110.96,1,4,94,1
2233.29,5,10,6,14
52.02,2,2,92,4
269.35,1,1,72,1
62.96,2,3,26,5
437.99,1,1,82,5
196.6,2,4,9,2
160.29,1,3,46,2
337.97,2,5,21,5
125.87,2,5,45,4
236.32,0,0,51,5
351.1,0,0,5,6
50.21,0,3,73,2
228.78,2,5,85,2
345.03,2,3,11,7
545.36,1,1,27,9
393.61,2,3,26,2
3156.43,4,14,12,3
171.1,1,1,79,5
51.17,2,3,63,6
348.41,2,4,113,7
3479.92,4,7,10,9
156.97,2,3,95,4
312.18,2,5,87,6
195.71,2,2,11,5
398.23,0,1,51,3
276.86,1,2,119,5
168.14,2,3,87,5
93.85,1,1,89,5
194.53,2,5,51,2
336.3,2,5,16,3
320.65,0,2,13,4
197.48,2,3,88,1
318.1,2,2,40,3
4649.62,1,2,17,10
2629.43,2,10,8,6
185.38,2,5,39,5
428.74,2,3,58,2
400.93,1,3,99,5
491.01,1,2,7,7
336.97,0,2,63,7
306.42,1,3,115,2
3459.18,3,10,10,11
458.43,0,2,49,7
3917.23,6,12,16,1
296.25,1,1,5,1
343.98,0,1,104,2
118.55,2,3,42,5
357.6,1,1,5,2
2052.29,5,5,12,11
112.54,2,4,104,4
472.43,1,4,119,2
289.69,1,3,63,4
454.05,0,1,47,4
291.46,0,0,114,7
66.63,2,5,36,3
188.32,2,2,69,1
450.21,0,0,91,2
56.93,2,5,117,3
146.66,1,2,69,7
204.9,1,3,98,3
199.34,1,3,54,5
376.12,1,4,39,5
125.51,1,3,116,5
150.87,0,0,27,3
232.34,1,3,113,2
250.12,2,4,22,5
332.0,2,4,41,4
418.21,2,4,52,1
385.33,0,1,66,1
459.27,2,2,114,1
315.74,2,2,30,5
434.97,1,3,46,5
130.17,2,2,90,2
468.96,0,2,14,5
257.11,1,1,15,5
98.57,2,5,61,6
182.53,0,3,11,7
330.67,0,2,82,2
497.64,0,3,78,7
163.8,2,3,86,3
225.69,2,3,96,5
225.93,2,2,94,5
412.32,1,3,98,3
75.09,1,2,15,7
335.51,0,0,120,6
303.97,0,0,115,3
79.15,1,1,52,3
270.54,0,1,85,7
468.27,1,3,73,7
2488.21,5,10,11,10
923.32,2,8,16,2
273.19,0,3,115,2
284.09,2,3,49,5
991.01,6,9,24,12
1975.02,6,8,6,3
361.86,0,1,41,3
274.97,0,3,27,7
171.49,0,2,18,7
106.5,1,2,22,4
119.23,0,3,37,6
649.84,5,6,1,7
334.09,1,4,34,7
143.53,1,4,5,2
484.89,2,5,31,2
229.13,0,3,86,2
296.27,1,1,108,2
92.59,2,2,39,6
377.38,1,1,65,2
350.84,2,4,10,3
407.42,1,3,26,4
447.62,0,1,47,3
119.19,0,2,9,3
4697.62,2,2,24,7
4825.39,2,11,0,1
345.2,2,3,65,3
124.31,1,1,69,4
218.32,2,3,33,3
210.97,0,2,80,5
396.55,2,4,118,2
400.05,1,4,79,5
443.39,2,4,67,6
4215.27,2,10,0,8
380.47,0,3,85,4
353.2,0,2,37,4
2166.22,1,8,25,6
235.56,1,3,105,3
394.39,2,2,87,4
469.98,2,5,115,7
370.65,0,1,26,3
163.42,0,0,56,2
308.36,0,3,114,5
430.6,2,3,53,7
316.27,2,2,113,3
1161.43,1,3,17,7
417.07,0,1,75,4
462.27,0,2,5,6
336.2,1,3,22,2
317.57,0,2,35,1
361.1,2,2,6,1
108.23,2,3,74,6
169.14,0,2,12,6
269.73,0,1,47,2
321.87,1,1,86,4
1327.07,3,11,8,7
409.92,1,1,120,7
484.92,2,5,63,5
1469.89,1,5,0,9
338.87,0,0,55,2
1568.67,1,3,15,4
3745.94,3,9,15,14
239.62,1,2,59,2
181.16,2,5,95,4
1379.67,6,8,22,5
276.1,0,2,60,2
124.59,0,1,30,5
87.22,2,4,27,6
202.03,0,3,23,4
397.13,2,4,109,7
373.58,0,2,43,1
202.27,0,1,80,2
216.35,1,1,71,6
305.28,2,3,120,7
206.8,1,4,25,6
3612.05,2,12,30,8
208.58,0,2,75,7
448.17,0,1,96,5
339.76,2,4,105,5
457.53,2,2,48,2
310.68,2,4,48,5
306.67,0,1,49,7
1081.0,2,12,6,1
52.02,1,1,76,4
186.57,1,4,92,4
373.59,1,2,100,5
296.47,2,4,87,4
686.03,6,12,18,3
112.73,2,2,100,2
108.58,2,4,107,7
368.05,2,2,106,1
77.94,1,3,99,4
186.47,0,1,59,6
239.39,2,2,105,6
4223.32,1,6,18,7
65.93,0,3,110,3
180.07,1,2,96,2
194.07,2,3,22,4
182.72,0,2,116,1
457.55,0,3,14,3
428.84,1,2,106,1
79.23,2,5,73,2
63.57,2,4,35,6
851.13,2,4,11,3
397.09,1,4,41,4
77.78,1,4,42,3
236.11,0,0,64,6
257.09,0,0,98,1
99.11,1,3,72,7
226.27,2,4,21,1
279.17,1,1,8,3
81.31,0,0,61,2
359.46,2,4,77,2
1774.53,5,8,0,12
1801.23,3,4,4,2
68.05,1,2,14,1
216.71,0,1,16,3
281.1,2,4,9,4
396.84,1,3,87,1
169.19,0,2,14,3
305.06,0,2,97,2
2633.58,6,8,2,6
292.94,0,0,47,1
458.24,1,2,115,6
93.3,0,2,83,2
66.09,0,3,46,1
479.19,1,2,45,3
432.2,0,3,30,4
1341.02,1,8,4,6
295.58,1,3,109,6
185.29,0,3,97,7
324.36,2,3,45,7
4156.55,4,4,3,11
468.8,2,3,105,1
315.85,0,2,103,1
317.78,2,2,26,7
330.94,2,2,106,5
365.36,2,3,71,5
454.37,2,2,47,6
456.73,2,3,107,3
136.27,2,4,110,1
241.86,2,3,66,2
369.42,2,5,112,4
2969.17,1,1,10,2
1269.77,6,8,22,8
171.99,0,3,68,4
282.49,2,5,63,4
55.21,0,1,37,1
406.56,2,4,15,6
448.88,0,0,50,4
74.64,0,1,106,4
422.87,1,2,7,1
488.56,0,2,98,1
221.61,1,1,117,6
438.55,2,5,104,1
4328.85,1,9,8,1
331.15,2,3,89,6
499.72,1,4,32,7
398.53,1,2,118,7
417.29,2,4,10,4
231.98,1,4,6,7
209.4,2,2,88,1
464.65,2,2,75,2
331.57,0,2,11,6
392.73,0,2,52,4
1902.33,1,10,18,12
80.39,0,2,32,4
71.68,0,1,81,6
312.96,0,3,56,1
393.04,2,2,99,3
291.46,1,4,71,3
156.65,0,3,61,3
480.04,0,0,103,4
199.77,0,0,40,2
202.54,0,0,47,7
340.07,2,3,119,2
73.6,2,3,110,5
458.23,2,2,32,4
299.84,1,3,117,4
215.25,0,2,14,3
347.62,1,3,30,5
2734.11,5,6,5,1
70.14,2,2,31,4
435.3,0,0,36,6
439.44,2,3,113,2
93.58,1,1,81,6
309.56,1,4,95,5
408.56,0,3,56,1
274.4,1,3,44,3
715.89,2,11,9,12
451.35,1,1,60,6
360.25,1,4,21,4
